college,team_changed_at,team,first_name,full_name,birth_state,birth_date,swish_id,search_last_name,age,team_abbr,injury_start_date,metadata,active,gsis_id,injury_notes,opta_id,news_updated,sport,depth_chart_order,status,stats_id,number,fantasy_positions,rotowire_id,last_name,search_full_name,oddsjam_id,weight,height,birth_city,search_rank,injury_status,player_id,birth_country,depth_chart_position,years_exp,injury_body_part,practice_participation,pandascore_id,high_school,search_first_name,competitions,fantasy_data_id,position,espn_id,practice_description,yahoo_id,sportradar_id,hashtag,rotoworld_id
Alabama State,,,Tarvaris,Tarvaris Jackson,,1983-04-21,,jackson,37.0,,,,False,,,,,nfl,,Inactive,157708.0,7.0,['QB'],4835.0,Jackson,tarvarisjackson,,225,"6'2""",,9999999.0,,154,,,14.0,,,,Lanier (AL),tarvaris,[],4097.0,QB,9650.0,,7813.0,41d6830d-9512-4f40-bd74-2125b2f84416,#tarvarisjackson-NFL-FA-7,
Stanford,,,Nate,Nate Herbig,,1998-07-10,923768.0,herbig,27.0,,,"{'channel_id': '1113708821693362176', 'rookie_year': '2019'}",True, 00-0035383,,,1753826424758.0,nfl,,Active,,53.0,"['OG', 'OL']",13464.0,Herbig,nateherbig,53D459227B8A,334,76,,9999999.0,NA,5963,,,6.0,Undisclosed,,,St. Louis (HI),nate,[],20799.0,G,4044438.0,,32405.0,db099408-4fdf-44f3-9824-aa8006ac60c3,#nateherbig-NFL-FA-53,
Maryland,,ARI,Chad,Chad Ryland,,1999-10-15,1108545.0,ryland,25.0,,,"{'channel_id': '1113708795357327360', 'rookie_year': '2023'}",True,,,,1737084019658.0,nfl,1.0,Active,,38.0,['K'],17107.0,Ryland,chadryland,8A5E213ADAFD,195,72,,379.0,,10955,,K,2.0,,,,Cedar Crest (PA),chad,[],,K,,,,c77efa70-0691-4a21-8064-a5880569b559,#chadryland-NFL-ARI-38,
Boston College,,,Andre,Andre Williams,,1992-08-28,,williams,28.0,,,,False,,,,1521227701488.0,nfl,,Inactive,553277.0,44.0,['RB'],9520.0,Williams,andrewilliams,,220,"6'0""",,9999999.0,,2088,,,6.0,,,,Parkland (PA),andre,[],16402.0,RB,16889.0,,27641.0,f70e835c-89b5-4da2-9bc8-ed9cdcdb2ac1,#andrewilliams-NFL-FA-44,9407.0
Louisville,,,Gio,Gio Pascascio,,1994-11-10,,pascascio,27.0,,,{'channel_id': '1116853010639618048'},True,,,,,nfl,,Active,830876.0,12.0,['WR'],,Pascascio,giopascascio,,190,75,,9999999.0,,4710,,,5.0,,,,Valley Vista (AZ),gio,[],19617.0,WR,3116662.0,,30754.0,8d2f1592-e68a-4b28-83d5-fcb056afac5e,#giopascascio-NFL-FA-12,
Notre Dame,,,Cierre,Cierre Wood,,1991-02-21,,wood,29.0,,,,False,,,,,nfl,,Inactive,509563.0,41.0,['RB'],8629.0,Wood,cierrewood,,215,"5'11""",,9999999.0,,1682,,,7.0,,,,Santa Clara (CA),cierre,[],15498.0,RB,16496.0,,27313.0,37c05a5b-aead-4e8e-ac3d-47c8570f6a96,#cierrewood-NFL-FA-41,
Ohio State,,NE,TreVeyon,TreVeyon Henderson,,2002-10-22,,henderson,22.0,,,"{'channel_id': '1221670011328811008', 'rookie_year': '0', 'source_id': '2fcac8b2-522e-4da1-8f8a-e2d14333f7ab'}",True,,,,1753804822575.0,nfl,1.0,Active,,32.0,['RB'],18517.0,Henderson,treveyonhenderson,E55F1CC467FCBE9A,202,70,,44.0,,12529,,RB,0.0,,,,Hopewell (VA),treveyon,[],,RB,,,,0d9788e6-03ee-416d-8ba2-deb57037d209,#treveyonhenderson-NFL-NE-32,
Hampton,,,Christian,Christian Angulo,,1997-02-17,,angulo,24.0,,,{'channel_id': '1116853380082302976'},True,,,,1603204257372.0,nfl,,Active,,33.0,['DB'],15008.0,Angulo,christianangulo,,190,74,,1994.0,,7385,,,2.0,,,,East Bay (FL),christian,[],22371.0,DB,3914143.0,,33059.0,30259e5f-6999-4c24-90cc-4f72bc0de44b,#christianangulo-NFL-FA-33,
Arkansas State,,,Don,Don Jones,,1990-05-14,,jones,30.0,,,,False,,,,1532577302187.0,nfl,,Inactive,468590.0,20.0,['DB'],8962.0,Jones,donjones,,195,"5'11""",,9999999.0,,1355,,,7.0,,,,Hazelwood (AL),don,[],14874.0,FS,15943.0,,26873.0,82c8a0df-7bda-4822-ace5-c7ac101581b3,#donjones-NFL-FA-20,
Iowa,,,Tony,Tony Moeaki,,1987-06-08,,moeaki,33.0,,,,False,,,,,nfl,,Inactive,285116.0,49.0,['TE'],6685.0,Moeaki,tonymoeaki,,252,"6'3""",,9999999.0,,565,,,10.0,,,,Warrenville South (IL),tony,[],11221.0,TE,13289.0,,24068.0,26af6a44-e360-4356-9039-3ada7df0443c,#tonymoeaki-NFL-FA-49,
Arkansas,,DET,Dan,Dan Skipper,,1994-09-20,744432.0,skipper,30.0,,,"{'channel_id': '1113708812914683905', 'rookie_year': '2017'}",True,00-0033863,,,1754019044280.0,nfl,,Active,,70.0,"['OL', 'OT']",11820.0,Skipper,danskipper,4E5C130C1ADA,334,81,,9999999.0,Questionable,4716,,OL,8.0,Ankle,,,Ralston Valley (CO),dan,[],19624.0,T,3046435.0,,30870.0,8106a0d3-1cc9-4038-8c1b-9c7886a6bcba,#danskipper-NFL-DET-70,
Washington,,HOU,Jake,Jake Eldrenkamp,,1994-03-04,695181.0,eldrenkamp,28.0,,,{'channel_id': '1116852950346498048'},True,00-0033245,,,1576362902907.0,nfl,,Active,,60.0,"['OG', 'OL']",12599.0,Eldrenkamp,jakeeldrenkamp,,300,77,,9999999.0,,4313,,,5.0,,,,Bellevue (WA),jake,[],19164.0,OL,2978298.0,,30371.0,db392145-7bee-4453-8762-ec946b3130b3,#jakeeldrenkamp-NFL-HOU-60,
Louisiana,,,Bralen,Bralen Trahan,,1998-11-21,1050843.0,trahan,24.0,,,{'channel_id': '1116852679805501440'},True,,,,,nfl,,Active,,45.0,['DB'],17546.0,Trahan,bralentrahan,,196,71,,9999999.0,,11356,,,1.0,,,,Acadiana (LA),bralen,[],,DB,,,,b04b9500-edaa-11ed-bb65-792c6c102baf,#bralentrahan-NFL-FA-45,
Richmond,,,Nick,Nick Ritcher,,1992-12-01,,ritcher,25.0,,,,False,,,,,nfl,3.0,Inactive,,61.0,['OL'],11401.0,Ritcher,nickritcher,,304,"6'5""",,9999999.0,,3826,,RG,0.0,,,,,nick,[],18644.0,G,,,29948.0,,#nickritcher-NFL-FA-61,
Mississippi State,,,Nathan,Nathan Pickering,,2000-11-18,1175855.0,pickering,24.0,,,"{'channel_id': '1113708721789235201', 'rookie_year': '2024'}",True,,,,1724457912433.0,nfl,,Active,,,['DL'],18377.0,Pickering,nathanpickering,820BE86F7CF4,314,76,,9999999.0,Questionable,12411,,,1.0,Undisclosed,,,Seminary (MS),nathan,[],,DT,,,,48000b00-1146-11ef-9a03-69d00df8d3f2,#nathanpickering-NFL-FA,
Wyoming,,SEA,Tyler,Tyler Hall,,1998-10-31,944611.0,hall,26.0,,,"{'channel_id': '1113708716424720384', 'rookie_year': '2020'}",True,,,,1735680025966.0,nfl,,Active,,33.0,['DB'],14999.0,Hall,tylerhall,90E3873A716F,190,70,,9999999.0,,7188,,DB,5.0,,,,Junipero Serra (CA),tyler,[],22190.0,DB,4048718.0,,33058.0,74761bca-f09c-4a06-8dd4-5f3cf2a2b897,#tylerhall-NFL-SEA-33,
TCU,,KC,Cooper,Cooper McDonald,,,,mcdonald,,,,"{'channel_id': '1225610955539349504', 'rookie_year': '0'}",True,,,,,nfl,,Active,,59.0,['LB'],19009.0,McDonald,coopermcdonald,060D4DD668A497E6,240,75,,692.0,,13174,,LB,0.0,,,,San Diego State (CA),cooper,[],,LB,,,,fa96e690-2ac6-11f0-ac7e-b50f952a60f6,#coopermcdonald-NFL-KC-59,
Wake Forest,,DEN,Justin,Justin Strnad,,1996-08-21,884346.0,strnad,28.0,,,"{'channel_id': '1113708829385715712', 'rookie_year': '2020'}",True,,,,1741800315739.0,nfl,2.0,Active,,40.0,['LB'],14757.0,Strnad,justinstrnad,27BF85F2F22E,235,75,,9999999.0,,6977,,LILB,5.0,,,,East Lake (FL),justin,[],22000.0,LB,3919548.0,,32848.0,f8f0760e-8f04-45bf-9371-fa33c945bc1c,#justinstrnad-NFL-DEN-40,
Arizona State,,,Lawrence,Lawrence Guy,,1990-03-17,461090.0,guy,34.0,,,"{'channel_id': '1116852728862081024', 'rookie_year': '2011'}",True,00-0028171,,,1726644953028.0,nfl,,Active,,74.0,['DL'],7472.0,Guy,lawrenceguy,CA2A283981E1,315,76,,9999999.0,,1288,,,13.0,,,,Western (NV),lawrence,[],14743.0,DT,14185.0,,25020.0,0861a57d-b468-4c21-ba3a-7523b6838ed0,#lawrenceguy-NFL-FA-74,
Nevada,,,Colin,Colin Kaepernick,,1987-11-03,,kaepernick,34.0,,,,False,,,,1653510326388.0,nfl,,Inactive,323273.0,0.0,['QB'],7353.0,Kaepernick,colinkaepernick,,230,76,,9999999.0,,980,,,11.0,,,,Pitman (CA),colin,[],13443.0,QB,14001.0,,24823.0,068b70bc-9558-4e99-b729-754fd28937ed,#colinkaepernick-NFL-FA-0,6530.0
Arkansas State,,,J.D.,J.D. McKissic,,1993-08-15,608353.0,mckissic,29.0,,,{'channel_id': '1116852892477685760'},True,00-0032602,,,1678847454291.0,nfl,,Inactive,608353.0,23.0,['RB'],11312.0,McKissic,jdmckissic,,195,70,,234.0,Questionable,3664,,,7.0,Neck,,,Central (AL),jd,[],18464.0,RB,2572861.0,,29650.0,260e8f87-1d08-4c69-8e2b-afa825c1a68a,#jdmckissic-NFL-FA-23,11800.0
,,,John,John Defilippo,,,,defilippo,,,,,False,,,,1547661328766.0,nfl,,Inactive,,0.0,,,Defilippo,johndefilippo,,,,,9999999.0,,3130,,,0.0,,,,,john,[],17884.0,,,,,,#johndefilippo-NFL-FA-0,10342.0
Syracuse,,,Cole,Cole Murphy,,,,murphy,,,,{'channel_id': '1116853214830919680'},True,,,,1556845509191.0,nfl,,Active,,0.0,['K'],13900.0,Murphy,colemurphy,,215,75,,9999999.0,,6193,,,3.0,,,,Valencia,cole,[],21094.0,K,,,31820.0,e3e8c328-c3c4-4cf0-8682-82b14a0ebf57,#colemurphy-NFL-FA-0,
Kansas State,,,Dante,Dante Barnett,,1993-06-14,,barnett,28.0,,,{'channel_id': '1116852990569873408'},True,,,,,nfl,,Active,,0.0,['DB'],,Barnett,dantebarnett,,194,73,,9999999.0,,4580,,,5.0,,,,Booker T. Washington (OK),dante,[],19467.0,FS,2977685.0,,30814.0,ab281cb3-edbc-4675-87ab-5cc3d0325745,#dantebarnett-NFL-FA-0,
Pittsburgh,,CAR,Alex,Alex Kessman,,1998-01-02,947281.0,kessman,24.0,,,{'channel_id': '1116853438219550720'},True,,,,1640634949942.0,nfl,,Active,,19.0,['K'],15534.0,Kessman,alexkessman,,190,75,,277.0,,7933,,,1.0,,,,Clarkston (MI),alex,[],,K,,,,3f677102-c26e-49e3-9b59-48bbf0603e81,#alexkessman-NFL-CAR-19,
Coastal Carolina,,,Clayton,Clayton Isbell,,2000-08-03,1401614.0,isbell,24.0,,,"{'channel_id': '1113708884540813312', 'rookie_year': '2024'}",True,,,,1723662361234.0,nfl,,Active,,,['DB'],18324.0,Isbell,claytonisbell,C5669B276DA9,220,74,,9999999.0,,12017,,,1.0,,,,St. Charles East (IL),clayton,[],,DB,,,,90dd4570-0716-11ef-a38a-17fe77b521b5,#claytonisbell-NFL-FA,
Shepherd,,,DeJuan,DeJuan Neal,,1996-08-05,1183290.0,neal,26.0,,,{'channel_id': '1116853300185006080'},True,,,,1657827953793.0,nfl,,Active,,37.0,['DB'],14342.0,Neal,dejuanneal,,190,72,,9999999.0,,6733,,,4.0,,,,Southern (MD),dejuan,[],21655.0,DB,3957473.0,,,f59cb958-fb36-4f97-8f08-d4c83fca9864,#dejuanneal-NFL-FA-37,
Iowa,,,C.J.,C.J. Beathard,,1993-11-16,691784.0,beathard,31.0,,,"{'channel_id': '1113708890509307904', 'rookie_year': '2017'}",True,00-0033936,,,1733073007803.0,nfl,,Active,691784.0,19.0,['QB'],11833.0,Beathard,cjbeathard,193F0D325791,215,74,,650.0,,4127,,,8.0,,,,Battle Ground Academy (TN),cj,[],18973.0,QB,2979520.0,,30217.0,6608fdbf-6c93-47cc-ad44-9da2fda598ce,#cjbeathard-NFL-FA-19,12328.0
Louisiana State,,,Ronald,Ronald Martin,,1993-02-26,,martin,28.0,,,,False,00-0031895,,,1564810217888.0,nfl,,Inactive,,32.0,['DB'],10665.0,Martin,ronaldmartin,,220,73,,9999999.0,,2612,,,7.0,,,,White Castle (LA),ronald,[],17080.0,SS,2577293.0,,28712.0,72755454-8cf9-446f-80d5-d97e4fc29fa3,#ronaldmartin-NFL-FA-32,
Davenport,,,Julius,Julius Wilkerson,,,,wilkerson,,,,"{'channel_id': '1113708731629072384', 'rookie_year': '', 'years_exp_shift': '1'}",True,,,,,nfl,,Active,,,['LB'],,Wilkerson,juliuswilkerson,,230,73,,9999999.0,,12351,,,1.0,,,,Homestead (WI),julius,[],,LB,,,,9bd454b0-0c9c-11ef-8aca-ed9b5d1b04f4,#juliuswilkerson-NFL-FA,
Baylor,,JAX,Ross,Ross Matiscik,,1996-09-13,886650.0,matiscik,28.0,,,"{'channel_id': '1113708894670057472', 'rookie_year': '2020'}",True,,,,1694045448300.0,nfl,,Active,,46.0,['LS'],14956.0,Matiscik,rossmatiscik,5D9648213873,240,72,,9999999.0,,7295,,LS,5.0,,,,McKinney Boyd (TX),ross,[],22291.0,LS,3928931.0,,33129.0,fb18e325-eab9-459f-a559-b482894eb0f5,#rossmatiscik-NFL-JAX-46,
West Virginia,,,Hakeem,Hakeem Bailey,,1997-03-29,,bailey,24.0,,,{'channel_id': '1116853365624537088'},True,,,,,nfl,,Active,,0.0,['DB'],15074.0,Bailey,hakeembailey,,188,72,,1973.0,,7306,,,2.0,,,,Pebblebrook (GA),hakeem,[],22299.0,CB,4241862.0,,32957.0,44694a33-12f9-458a-a316-a2c6b34ede5b,#hakeembailey-NFL-FA-0,
Tennessee,,KC,Omarr,Omarr Norman-Lott,,2002-03-11,,normanlott,23.0,,,"{'channel_id': '1221670019549646849', 'rookie_year': '0'}",True,,,,1752957911297.0,nfl,2.0,Active,,55.0,['DL'],18705.0,Norman-Lott,omarrnormanlott,2E19EA3E83127FB0,315,75,,9999999.0,,12615,,RDT,0.0,,,,Grant (CA),omarr,[],,DT,,,,04648fce-0bba-40d4-98c0-e18c48e32567,#omarrnormanlott-NFL-KC-55,
Southern Mississippi,,,Tom,Tom Johnson,,1984-08-30,,johnson,37.0,,,,False,00-0024030,,,1586628360989.0,nfl,,Injured Reserve,248299.0,0.0,['DL'],9761.0,Johnson,tomjohnson,,288,75,,9999999.0,,1017,,,16.0,,,,Moss Point (MS),tom,[],13664.0,DT,16695.0,,24778.0,ee305db3-cdaf-4eb3-b950-7146d51eac34,#tomjohnson-NFL-FA-0,6514.0
Virginia,,,Eric,Eric Smith,,1995-09-02,745861.0,smith,27.0,,,{'channel_id': '1116852960953892864'},True,00-0033414,,,1660029650220.0,nfl,,Active,,66.0,"['OL', 'OT']",12301.0,Smith,ericsmith,,321,76,,9999999.0,,4399,,,6.0,,,,Columbia (GA),eric,[],19258.0,T,3048698.0,,30651.0,fed820cc-3104-431a-b38c-efa192216035,#ericsmith-NFL-FA-66,
Vanderbilt,,,Maxwell,Maxwell Worship,,1999-09-15,,worship,23.0,,,{'channel_id': '1116852651439423488'},True,,,,,nfl,,Active,,0.0,['LB'],,Worship,maxwellworship,,210,73,,9999999.0,,11101,,,1.0,,,,Cardinal Gibbons (FL),maxwell,[],,LB,,,,e59b9d00-e764-11ed-8199-d58dac5a4f8e,#maxwellworship-NFL-FA-0,
,,,Mike,Mike Mularkey,,,,mularkey,,,,,False,,,,,nfl,,Inactive,,0.0,,,Mularkey,mikemularkey,,,,,9999999.0,,3095,,,0.0,,,,,mike,[],17845.0,,,,,,#mikemularkey-NFL-FA-0,9351.0
North Carolina,,,J.J.,J.J. Jones,,,,jones,,,,"{'channel_id': '1222772295651573760', 'rookie_year': '0'}",True,,,,,nfl,,Active,,87.0,['WR'],18868.0,Jones,jjjones,7FBFFF8B584DC922,210,75,,999.0,,12913,,,0.0,,,,Myrtle Beach (SC),jj,[],,WR,,,,9b393b50-249d-11f0-9828-4ba5bc47ae75,#jjjones-NFL-FA-87,
Arizona State,,,Jalen,Jalen Harvey,,1995-09-19,,harvey,26.0,,,{'channel_id': '1116853263526789120'},True, 00-0035091,,,,nfl,,Active,,43.0,['DB'],14100.0,Harvey,jalenharvey,,198,73,,9999999.0,,6521,,,3.0,,,,El Cerrito,jalen,[],21505.0,DB,3128785.0,,32333.0,d45eb662-6dcf-4e6a-ad14-bc610ab65deb,#jalenharvey-NFL-FA-43,
Oregon,,ATL,Brandon,Brandon Dorlus,,2001-03-22,1177856.0,dorlus,24.0,,,"{'channel_id': '1113708859161079809', 'rookie_year': '2024'}",True,,,,1748541923836.0,nfl,2.0,Active,,54.0,['DL'],17743.0,Dorlus,brandondorlus,3EED58A69A08,295,75,,9999999.0,,11740,,RDE,1.0,,,,Deerfield Beach (FL),brandon,[],,DE,,,,46ed0b03-015e-4d22-a034-4eeb242aa6a7,#brandondorlus-NFL-ATL-54,
Ohio State,,HOU,Damon,Damon Arnette,,1996-09-02,878780.0,arnette,28.0,,,"{'channel_id': '1116853308942712832', 'rookie_year': '2020'}",True,,,,1753480553637.0,nfl,3.0,Active,,41.0,['DB'],14547.0,Arnette,damonarnette,,195,72,,9999999.0,,6840,,LCB,5.0,,,,St. Thomas Aquinas (FL),damon,[],22045.0,CB,3915506.0,,32689.0,fe85708b-4644-4f77-ba2b-5726ff83439a,#damonarnette-NFL-HOU-41,
Notre Dame,,,Trevor,Trevor Robinson,,1990-05-16,,robinson,30.0,,,,False,,,,,nfl,,Inactive,,68.0,['OL'],8536.0,Robinson,trevorrobinson,,300,"6'5""",,9999999.0,,1070,,,8.0,,,,Elkhorn (NE),trevor,[],13876.0,C,15365.0,,26267.0,1ab63530-c678-4fec-86a5-b8b509abf7b7,#trevorrobinson-NFL-FA-68,
San Jose State,,,Sailosi,Sailosi Latu,,1993-12-26,,latu,28.0,,,{'channel_id': '1116853344980172800'},True,,,,,nfl,,Inactive,,0.0,['DL'],15000.0,Latu,sailosilatu,,327,75,,1944.0,,7181,,,2.0,,,,American Fork (UT),sailosi,[],22183.0,DT,4242317.0,,33062.0,6366239d-bce8-42c0-b318-2b96c6e130ce,#sailosilatu-NFL-FA-0,
UCF,,,Shaun,Shaun Peterson,,1999-10-22,1126571.0,peterson,25.0,,,"{'channel_id': '1113708733629755392', 'rookie_year': '0'}",True,,,,1725577227117.0,nfl,,Active,,,['DL'],18401.0,Peterson,shaunpeterson,EB47DB120705,240,75,,9999999.0,Questionable,12396,,,1.0,Undisclosed,,,Nova (FL),shaun,[],,DE,,,,dfca7d30-0fed-11ef-9aee-69d6143528d2,#shaunpeterson-NFL-FA,
,,,Joe,Joe Philbin,,,,philbin,,,,,False,,,,,nfl,,Inactive,,0.0,,,Philbin,joephilbin,,,,,9999999.0,,3058,,,0.0,,,,,joe,[],17789.0,,,,,,#joephilbin-NFL-FA-0,8351.0
Louisiana State,,,Brandon,Brandon LaFell,,1986-11-04,,lafell,35.0,,,,False,00-0027681,,,1547658927990.0,nfl,,Inactive,303885.0,19.0,['WR'],6503.0,LaFell,brandonlafell,,210,75,,9999999.0,,613,,,12.0,,,,Mirabeau B. Lamar (TX),brandon,[],11463.0,WR,12576.0,,24053.0,5707d2b0-ea9e-4a5e-8289-9d52197301d9,#brandonlafell-NFL-FA-19,5188.0
Arkansas,,,Jerry,Jerry Jacobs,,1997-09-26,1130828.0,jacobs,26.0,,,"{'channel_id': '1116853429939994624', 'rookie_year': '2021'}",True,,,,1732649153552.0,nfl,,Active,,4.0,['DB'],15682.0,Jacobs,jerryjacobs,45A37B2DCE00,203,71,,9999999.0,,7889,,,3.0,,,,South Cobb (GA),jerry,[],,CB,,,,5cb6a7f0-892e-413a-a4fc-a7dbc60ff478,#jerryjacobs-NFL-FA-4,
CSU-Pueblo,,ATL,Morgan,Morgan Fox,,1994-09-12,915155.0,fox,30.0,,,"{'channel_id': '1113708694484316160', 'rookie_year': '2016'}",True,00-0032671,,,1752538825544.0,nfl,2.0,Active,,99.0,"['DL', 'LB']",11571.0,Fox,morganfox,0465EECD5090,275,75,,9999999.0,,3743,,LDE,9.0,,,,Fountain-Fort Carson (CO),morgan,[],18555.0,DE,3059620.0,,29714.0,ed54f1f3-65b8-4b54-8a64-81858ca9f50f,#morganfox-NFL-ATL-99,
Villanova,,,Darrel,Darrel Young,,1987-04-08,,young,33.0,,,,False,,,,,nfl,,Inactive,291658.0,36.0,['RB'],7966.0,Young,darrelyoung,,251,"5'11""",,9999999.0,,682,,,11.0,,,,Amityville Memorial (NY),darrel,[],11969.0,FB,13097.0,,9666.0,e174b76d-323a-41c5-be68-e766aa060d5c,#darrelyoung-NFL-FA-36,
Southern Miss,,,Briason,Briason Mays,,2000-02-11,1106093.0,mays,25.0,,,"{'channel_id': '1113708874017304576', 'rookie_year': '2024'}",True,,,,,nfl,,Active,,,['OL'],,Mays,briasonmays,9D217917BCAE,295,76,,9999999.0,,12067,,,1.0,,,,Bolivar Central (TN),briason,[],,C,,,,1821e180-0726-11ef-8193-9792885c80d3,#briasonmays-NFL-FA,
Syracuse,,,Jordan,Jordan Martin,,1995-01-25,,martin,26.0,,,{'channel_id': '1116853217129398272'},True,,,,,nfl,,Active,,0.0,['DB'],12685.0,Martin,jordanmartin,,206,75,,9999999.0,,6207,,,3.0,,,,Bishop McNamara,jordan,[],21104.0,SS,3059922.0,,31830.0,80c67a1b-22e2-4fff-aced-dce279c7d10f,#jordanmartin-NFL-FA-0,
Stanford,,,Jesse,Jesse Burkett,,,,burkett,,,,{'channel_id': '1116853195025416192'},True,,,,,nfl,,Inactive,,0.0,['OL'],,Burkett,jesseburkett,,300,"6'3""",,9999999.0,,6053,,,0.0,,,,,jesse,[],21051.0,C,,,,,#jesseburkett-NFL-FA-0,
Oklahoma,,,Phil,Phil Loadholt,,1986-01-21,,loadholt,32.0,,,,False,,,,,nfl,,Inactive,,71.0,['OL'],6104.0,Loadholt,philloadholt,,343,"6'8""",,9999999.0,,430,,,8.0,,,,,phil,[],9087.0,OT,12615.0,,,5bcf4917-b164-4873-b2ca-0ec150749753,#philloadholt-NFL-FA-71,5265.0
Georgia,,GB,Isaac,Isaac Nauta,,1997-05-21,914008.0,nauta,24.0,,,{'channel_id': '1116853181742055424'},True, 00-0035539,,,1629945307384.0,nfl,,Inactive,914008.0,82.0,['TE'],13528.0,Nauta,isaacnauta,,246,75,,571.0,Questionable,5957,,,3.0,Undisclosed,,,IMG Academy (FL),isaac,[],20893.0,TE,4035014.0,,32056.0,e0755328-7fe1-4df7-9dfb-93e9cf9ef5be,#isaacnauta-NFL-GB-82,
Purdue,,MIN,Rondale,Rondale Moore,,2000-06-09,1130270.0,moore,25.0,,,"{'channel_id': '1113708861937709056', 'rookie_year': '2021'}",True,,,,1753366237174.0,nfl,5.0,Active,,4.0,['WR'],15514.0,Moore,rondalemoore,8FDAAB7BF795,181,67,,482.0,,7601,,SWR,4.0,,,,Trinity (KY),rondale,[],,WR,,,,975555d0-fe82-4e88-90f4-d690f5000671,#rondalemoore-NFL-MIN-4,
Clemson,,CHI,Jordan,Jordan McFadden,,1999-11-16,1110722.0,mcfadden,25.0,,,"{'channel_id': '1113708693385408512', 'rookie_year': '2023'}",True,,,,1682799327176.0,nfl,,Active,,74.0,['OL'],17143.0,McFadden,jordanmcfadden,C03F0E7CF693,306,74,,9999999.0,,10977,,OL,2.0,,,,Dorman (SC),jordan,[],,OL,,,,b9a05879-8264-4958-9e5d-3d6f2b899b77,#jordanmcfadden-NFL-CHI-74,
Purdue,,,Jaylan,Jaylan Alexander,,2000-03-01,1130249.0,alexander,22.0,,,"{'channel_id': '1116853517680640000', 'years_exp_shift': '1'}",True,,,,,nfl,,Active,,0.0,['LB'],,Alexander,jaylanalexander,,236,73,,9999999.0,,8704,,,1.0,,,,Hoffman Estates (IL),jaylan,[],,LB,,,,dc5a3360-ce05-11ec-9598-03840dd5f387,#jaylanalexander-NFL-FA-0,
Notre Dame,,,Jimmy,Jimmy Clausen,,1987-09-21,,clausen,32.0,,,,False,,,,,nfl,,Inactive,380026.0,2.0,['QB'],6388.0,Clausen,jimmyclausen,,210,"6'2""",,9999999.0,,611,,,10.0,,,,Oaks (CA),jimmy,[],11447.0,QB,13198.0,,24023.0,01654256-1c2b-4729-a166-dd54358a71da,#jimmyclausen-NFL-FA-2,5574.0
Troy,,,Trevon,Trevon Sanders,,1997-04-25,,sanders,24.0,,,{'channel_id': '1116853231763324928'},True, 00-0035509,,,,nfl,,Active,,64.0,['DL'],14228.0,Sanders,trevonsanders,,327,74,,9999999.0,,6326,,,3.0,,,,Garrett Academy Tech,trevon,[],21232.0,NT,3918417.0,,32532.0,d8afa121-1cd9-499c-924c-364a6e0e0f7c,#trevonsanders-NFL-FA-64,
West Virginia,,,Yodny,Yodny Cajuste,,1996-02-21,830481.0,cajuste,28.0,,,"{'channel_id': '1113708674158718976', 'rookie_year': '2019'}",True, 00-0035252,,,1729610162593.0,nfl,,Inactive,,70.0,['OL'],13763.0,Cajuste,yodnycajuste,7CB1FB97DE23,310,77,,9999999.0,,5891,,,5.0,,,,Miramar (FL),yodny,[],21004.0,OL,3116455.0,,31933.0,1be82e0f-4b22-4a82-b3fc-5835aa214f7a,#yodnycajuste-NFL-FA-70,
South Carolina,,,Jared,Jared Cook,,1987-04-07,296480.0,cook,35.0,,,{'channel_id': '1116852894159601664'},True,00-0027061,,,1642086608615.0,nfl,,Active,296480.0,87.0,['TE'],5981.0,Cook,jaredcook,,246,77,,296.0,,367,,,13.0,,,,North Gwinnett (GA),jared,[],8534.0,TE,12537.0,,9353.0,3b7a1409-d154-4e5c-8c94-9d4a0e0993c7,#jaredcook-NFL-FA-87,5165.0
LSU,,BUF,Reid,Reid Ferguson,,1994-03-24,650988.0,ferguson,31.0,,,"{'channel_id': '1113708756262219776', 'rookie_year': '2016'}",True,00-0032497,,,1741501558080.0,nfl,,Active,,69.0,['LS'],11321.0,Ferguson,reidferguson,C59478DD4673,235,74,,9999999.0,,3576,,LS,9.0,,,,Buford (GA),reid,[],18355.0,LS,2976549.0,,29549.0,63ed7895-38bf-44ff-9b8a-8d5b0b5bd1eb,#reidferguson-NFL-BUF-69,
Minnesota,,BAL,Marcus,Marcus Major,,2000-11-14,,major,24.0,,,"{'channel_id': '1224840824466968576', 'rookie_year': '0'}",True,,,,1754248207570.0,nfl,,Active,,36.0,['RB'],18901.0,Major,marcusmajor,97EE1B2D287E8504,213,72,,999.0,Questionable,13154,,RB,0.0,Concussion,,,Millwood (OK),marcus,[],,RB,,,,2f615560-2917-11f0-8f88-8fc56e4c58b2,#marcusmajor-NFL-BAL-36,
Middle Tennessee,,,I'Tavius,I'Tavius Mathers,,1993-11-19,,mathers,28.0,,,{'channel_id': '1116852997662441472'},True,,,,1519413301760.0,nfl,,Active,694667.0,43.0,['RB'],12270.0,Mathers,itaviusmathers,,197,71,,9999999.0,,4630,,,5.0,,,,Blackman (TN),itavius,[],19524.0,RB,2980384.0,,30403.0,e1e048b9-ddc7-48c5-83cb-c6d03d9dea01,#itaviusmathers-NFL-FA-43,12546.0
