competitions,news_updated,gsis_id,years_exp,last_name,weight,depth_chart_position,depth_chart_order,age,active,injury_notes,college,sportradar_id,first_name,practice_description,kalshi_id,player_id,stats_id,status,team_abbr,injury_body_part,metadata,search_last_name,birth_date,team_changed_at,birth_city,rotoworld_id,oddsjam_id,search_first_name,injury_start_date,espn_id,sport,height,opta_id,birth_state,team,injury_status,search_rank,fantasy_data_id,high_school,swish_id,position,hashtag,rotowire_id,number,birth_country,practice_participation,full_name,search_full_name,pandascore_id,fantasy_positions,yahoo_id,norm_name
[],1728837607311.0,,2.0,Vorhees,320,OL,,26.0,True,,USC,a4838bae-fd5e-4587-9120-c5d9c94b6158,Andrew,,eed4d1ad-aea5-44fc-bcfe-05f514490555,11045,,Active,,,"{'channel_id': '1113708870737358848', 'rookie_year': '2023'}",vorhees,1999-01-21,,,,7C64D8DD9F73,andrew,,,nfl,78,,,BAL,,9999999.0,24445.0,Kingsburg (CA),977853.0,OL,#andrewvorhees-NFL-BAL-72,16773.0,72.0,,,Andrew Vorhees,andrewvorhees,,['OL'],,andrew vorhees
[],,,6.0,Dixon,195,,,30.0,False,,Northwest Missouri State,e77d826e-5e4e-416d-84aa-d18fd38bcc31,Brian,,,2198,794242.0,Inactive,,,,dixon,1990-04-26,,,,,brian,,17139.0,nfl,"6'0""",,,,,9999999.0,16569.0,Coconut Creek (FL),,CB,#briandixon-NFL-FA-41,9950.0,41.0,,,Brian Dixon,briandixon,,['DB'],27922.0,brian dixon
[],1756345825466.0,,2.0,Sanders,233,RILB,2.0,23.0,True,Surgery,Arkansas,779fd90f-ae23-4f6e-80f2-49052e7ca6aa,Drew,,a5cfc291-a7df-4b43-a54d-1fb1a6684a35,10929,,Inactive,,Foot,"{'channel_id': '1113708825887666177', 'rookie_year': '2023'}",sanders,2001-12-31,,,,B8951728B75F,drew,,,nfl,77,,,DEN,IR,1035.0,24219.0,Billy Ryan (TX),1213254.0,LB,#drewsanders-NFL-DEN-41,17151.0,41.0,,,Drew Sanders,drewsanders,,"['DL', 'LB']",,drew sanders
[],1755042347684.0,,1.0,Jackson,213,,,25.0,True,,Nevada,ad2b5f00-113e-11ef-8903-07c57a65e644,John,,bac1ac3d-a02f-4803-9af8-50a87b94a3e3,12410,,Active,,,"{'channel_id': '1113708765342887936', 'rookie_year': '2024'}",jackson,1999-08-23,,,,A390FED2C7A7,john,,,nfl,72,,,,,999.0,,Serra (CA),1161887.0,WR,#johnjackson-NFL-FA-82,18354.0,82.0,,,John Jackson,johnjackson,,['WR'],,john jackson
[],1758842421935.0,,0.0,Bridges,200,RCB,4.0,25.0,True,,Florida,bccb01d6-0ee2-43a3-a230-0e669b089a22,Trikweze,,676ea546-1d08-4797-b359-5f9972d5f66f,12717,,Active,,,"{'channel_id': '1222002217515483136', 'rookie_year': '2025'}",bridges,2000-09-20,,,,CD62992951D8BB78,trikweze,,,nfl,74,,,DAL,,9999999.0,26297.0,Lanett (AL),,DB,#trikwezebridges-NFL-DAL-25,18826.0,25.0,,,Trikweze Bridges,trikwezebridges,,['DB'],,trikweze bridges
[],,,1.0,Murphy,249,,,27.0,False,,Utah,f91c001f-8816-47b6-a3d7-a9c25363d403,Jake,,,2038,570914.0,Inactive,,,,murphy,1989-09-21,,,,,jake,,17393.0,nfl,"6'4""",,,,,9999999.0,16325.0,,,TE,#jakemurphy-NFL-FA-82,,82.0,,,Jake Murphy,jakemurphy,,['TE'],28213.0,jake murphy
[],1732050033273.0,,1.0,Jackson,170,,,24.0,True,,Idaho,9f2c6ea0-0570-11ef-af69-dfa5fe884ba6,Jermaine,,,11897,,Active,,,"{'channel_id': '1113708686443835392', 'rookie_year': '2024'}",jackson,2000-06-02,,,,77FE8F1DFE8D,jermaine,,,nfl,67,,,,,339.0,,San Leandro (CA),1274459.0,WR,#jermainejackson-NFL-FA-80,18104.0,80.0,,,Jermaine Jackson,jermainejackson,,['WR'],,jermaine jackson
[],1629223546106.0,,1.0,Adomitis,255,,,25.0,True,,Princeton,0fb21468-f4c9-4b11-a8fc-d4c2dbbf5319,Graham,,,8095,,Active,,,{'channel_id': '1116853465990037504'},adomitis,1996-08-15,,,,,graham,,,nfl,76,,,,,,,Pittsburgh Central Catholic (PA),,TE,#grahamadomitis-NFL-FA-0,15793.0,0.0,,,Graham Adomitis,grahamadomitis,,['TE'],,graham adomitis
[],1760981104656.0,,3.0,Landman,234,LILB,1.0,26.0,True,,Colorado,7fe2ddd0-cc7f-11ec-8d55-87af3a9174bd,Nate,,e9217f93-9b89-45aa-993f-fbb305a1b608,8659,,Active,,,"{'channel_id': '1113708861052710912', 'injury_override_regular_2024_7': 'Active', 'rookie_year': '2022'}",landman,1998-11-19,,,,A0EDD9673959,nate,,,nfl,75,,,LAR,,483.0,23539.0,Monte Vista (CA),1061888.0,LB,#natelandman-NFL-LAR-53,15904.0,53.0,,,Nate Landman,natelandman,,['LB'],,nate landman
[],1696368331868.0,,1.0,Demus,220,,,23.0,True,,Maryland,29944700-f01b-11ed-beb1-27fdf5239b61,Dontay,,,11382,,Active,,,{'channel_id': '1116852683647483904'},demus,2000-09-26,,,,14A9ED1BF5E2,dontay,,,nfl,75,,,,,9999999.0,,Friendship Collegiate Academy (DC),1126303.0,WR,#dontaydemus-NFL-FA-83,16973.0,83.0,,,Dontay Demus,dontaydemus,,['WR'],,dontay demus
[],1588632631962.0,00-0033673,5.0,Soto,290,,,27.0,True,,Pittsburgh,08bb1521-fd1c-4c1c-bcbe-114cadccc1c8,Shakir,,,4589,,Active,,,{'channel_id': '1116852991777832960'},soto,1994-02-12,,,,,shakir,,3045152.0,nfl,75,,,,,9999999.0,19476.0,G.A.R. Memorial (PA),,DE,#shakirsoto-NFL-FA-67,12540.0,67.0,,,Shakir Soto,shakirsoto,,['DL'],30823.0,shakir soto
[],1757794815383.0,00-0033793,8.0,Levin,307,OL,,31.0,True,,Chattanooga,e5266a8b-b610-4c5e-9bee-7269917ffd6f,Corey,,f52d1704-1fcd-470b-a95f-4232b9cb56e9,4282,,Active,,,"{'channel_id': '1116852944931651584', 'rookie_year': '2017'}",levin,1994-08-12,,,,21F510F2F5D7,corey,,2973637.0,nfl,76,,,TEN,,9999999.0,19128.0,Dacula (GA),695430.0,G,#coreylevin-NFL-TEN-62,11804.0,62.0,,,Corey Levin,coreylevin,,['OL'],30330.0,corey levin
[],1638306645248.0,,3.0,Brown,335,,,26.0,True,,Alabama,9615d2fc-fa2d-4402-ac5f-fd62406cf978,Deonte,,,7800,,Inactive,,,"{'channel_id': '1116853420049825792', 'rookie_year': '2021'}",brown,1998-01-15,,,,EB5DAA629374,deonte,,,nfl,76,,,,,9999999.0,,Austin (AL),932680.0,G,#deontebrown-NFL-FA-77,15491.0,77.0,,,Deonte Brown,deontebrown,,"['OG', 'OL']",,deonte brown
[],,,5.0,McLaughlin,294,,,28.0,True,,Virginia Tech,32a88be7-8b0a-48a8-9a8d-8f46a97490c7,Jonathan,,,4530,,Active,,,{'channel_id': '1116852981694726144'},mclaughlin,1993-10-27,,,,,jonathan,,3045460.0,nfl,77,,,,,9999999.0,19408.0,Mauldin (SC),,OT,#jonathanmclaughlin-NFL-FA-60,,60.0,,,Jonathan McLaughlin,jonathanmclaughlin,,['OL'],30492.0,jonathan mclaughlin
[],,,4.0,Walters,207,,,28.0,False,,Delaware,b018cbb8-78e3-4532-bed8-15b872d46b9a,Anthony,,,926,,Inactive,,,,walters,1988-09-19,,,,,anthony,,14315.0,nfl,"6'1""",,,,,9999999.0,13208.0,,,FS,#anthonywalters-NFL-FA-37,,37.0,,,Anthony Walters,anthonywalters,,['DB'],25086.0,anthony walters
[],,,17.0,Brown,202,,,41.0,False,,Nebraska,f5e1f35d-9f17-4890-964c-396e76ae0d31,Josh,,,102,184747.0,Inactive,,,,brown,1979-04-29,,,525.0,,josh,,4680.0,nfl,"6'0""",,,,,9999999.0,2695.0,Foyil (OK),,K,#joshbrown-NFL-FA-3,3132.0,3.0,,,Josh Brown,joshbrown,,['K'],6558.0,josh brown
[],1761424542605.0,,4.0,Grant,200,FS,3.0,27.0,True,,UCF,3beaed67-ca01-4603-be1f-78abfb6037b5,Richie,,7d891590-47cc-4075-9d51-ea9119efe661,7662,,Active,,,"{'channel_id': '1113708858972336128', 'rookie_year': '2021'}",grant,1997-11-09,,,,328658E26B29,richie,,,nfl,72,,,NE,,830.0,22824.0,Choctawhatchee (FL),944021.0,DB,#richiegrant-NFL-NE-39,15452.0,39.0,,,Richie Grant,richiegrant,,['DB'],,richie grant
[],,,,Armstrong Jr.,,,,,True,,,,Tommy,,,4794,651577.0,Inactive,,,{'channel_id': '1116853022903762944'},armstrongjr,,,,,,tommy,,,nfl,,,,,,9999999.0,19707.0,,,QB,#tommyarmstrongjr-NFL-FA-0,,0.0,,,Tommy Armstrong Jr.,tommyarmstrongjr,,['QB'],,tommy armstrong
[],1662179117171.0,00-0032410,6.0,Robinson,177,,,27.0,True,,LSU,f8c2e532-8de2-4c8b-85bf-ed2e24c3b273,Rashard,,,3293,727758.0,Inactive,,Undisclosed,{'channel_id': '1116852845606338560'},robinson,1995-07-23,,,11324.0,,rashard,,3042718.0,nfl,73,,,,Questionable,9999999.0,18054.0,Ely (FL),727758.0,CB,#rashardrobinson-NFL-FA-28,11164.0,28.0,,,Rashard Robinson,rashardrobinson,,['DB'],29367.0,rashard robinson
[],1507679642790.0,,9.0,Reid,320,,,32.0,False,,Central Florida,a135ab63-8b05-48b0-b0df-98b67c27e10d,Jah,,,824,,Inactive,,,,reid,1988-07-21,,,6625.0,,jah,,13999.0,nfl,"6'7""",,,,,9999999.0,12824.0,Haines City (FL),,G,#jahreid-NFL-FA-75,7557.0,75.0,,,Jah Reid,jahreid,,['OL'],24872.0,jah reid
[],1577139357921.0,00-0031590,7.0,Ajayi,223,,,28.0,True,,Boise State,bb78a66a-a8ec-4294-8858-c7e5a1d15106,Jay,,,2452,590921.0,Injured Reserve,,,{'channel_id': '1116852806733529088'},ajayi,1993-06-15,,,10361.0,,jay,,2573300.0,nfl,72,,,,,9999999.0,16909.0,Frisco Liberty (TX),,RB,#jayajayi-NFL-FA-0,10082.0,0.0,,,Jay Ajayi,jayajayi,,['RB'],28537.0,jay ajayi
[],,,1.0,Feigt,314,,,28.0,False,,West Virginia,bc16836f-59b6-48c9-9d40-a624550d47a5,Curtis,,,1888,,Inactive,,,,feigt,1989-11-23,,,,,curtis,,,nfl,"6'6""",,,,,9999999.0,16108.0,,,OT,#curtisfeigt-NFL-FA-62,10117.0,62.0,,,Curtis Feigt,curtisfeigt,,['OL'],28017.0,curtis feigt
[],,,5.0,Edwards,200,,,28.0,False,,Richmond,879f996a-95f2-48db-8234-022ffebd3bda,Ben,,,2907,552370.0,Inactive,,,,edwards,1992-04-10,,,,,ben,,2507340.0,nfl,"6'0""",,,,,9999999.0,17375.0,York (VA),,WR,#benedwards-NFL-FA-83,10725.0,83.0,,,Ben Edwards,benedwards,,['WR'],29045.0,ben edwards
[],1583777740563.0,00-0029587,10.0,Ellison,255,,,33.0,True,,Southern California,cccc9f16-9508-434f-b7a4-9a29cb0cacf9,Rhett,,,1211,399295.0,Injured Reserve,,,{'channel_id': '1116852714253320192'},ellison,1988-10-03,,,7580.0,,rhett,,15003.0,nfl,77,,,,,9999999.0,14445.0,St. Francis (CA),,TE,#rhettellison-NFL-FA-0,8114.0,0.0,,,Rhett Ellison,rhettellison,,['TE'],25838.0,rhett ellison
[],,,0.0,Combs,228,,,25.0,True,,Wake Forest,ff9ef130-249c-11f0-8c08-114b3355c43b,Branson,,aed023d0-d0f1-4519-9a08-e22aa0d1e0a1,12917,,Active,,,"{'channel_id': '1222772299543887872', 'rookie_year': '2025'}",combs,2000-07-14,,,,383578519736297F,branson,,,nfl,75,,,JAX,,9999999.0,26460.0,Reitz Memorial (IN),,LB,#bransoncombs-NFL-JAX-50,18871.0,50.0,,,Branson Combs,bransoncombs,,['LB'],,branson combs
[],,,12.0,Lofton,241,,,34.0,False,,Oklahoma,ede216dd-e562-4804-83db-f29392691105,Curtis,,,137,,Inactive,,,,lofton,1986-06-09,,,,,curtis,,11271.0,nfl,"6'0""",,,,,9999999.0,3785.0,Kingfisher (OK),,LB,#curtislofton-NFL-FA-50,5590.0,50.0,,,Curtis Lofton,curtislofton,,['LB'],8814.0,curtis lofton
[],,,5.0,Player,233,,,32.0,False,,Brigham Young,ef1af2ce-de97-4e6e-985c-825295311164,Duplicate,,,2743,,Inactive,,,,player,1987-12-28,,,,,duplicate,,2517026.0,nfl,"6'1""",,,,,9999999.0,17211.0,Kahuku (HI),,LB,#duplicateplayer-NFL-FA-47,10165.0,47.0,,,Duplicate Player,duplicateplayer,,['LB'],28363.0,duplicate player
[],1760977204287.0,,3.0,Tolbert,195,SWR,4.0,26.0,True,,South Alabama,c6fb9f3a-f8ff-4224-a5f6-4d2d09501c9c,Jalen,,af45dee2-82fa-4dba-9d6d-263d8468acf0,8117,,Active,,,"{'channel_id': '1113708856451559424', 'rookie_year': '2022'}",tolbert,1999-02-27,,,,A707274C844B,jalen,,,nfl,73,,,DAL,,293.0,22597.0,McGill-Toolen Catholic (AL),1066424.0,WR,#jalentolbert-NFL-DAL-1,16010.0,1.0,,,Jalen Tolbert,jalentolbert,,['WR'],,jalen tolbert
[],1529019301463.0,,4.0,Davis,195,,,27.0,True,,Georgia,c6c82ca9-bdb5-4ee2-be40-97bcfaf580af,Aaron,,,5177,,Active,,,{'channel_id': '1116853066105094144'},davis,1994-10-18,,,,,aaron,,3115259.0,nfl,73,,,,,9999999.0,20172.0,Luella,,SS,#aarondavis-NFL-FA-0,13274.0,0.0,,,Aaron Davis,aarondavis,,['DB'],31550.0,aaron davis
[],1760231707987.0,,1.0,Manu,350,OL,,24.0,True,,British Columbia (CAN),db5f18c9-6f07-47a7-ba44-ff59a10e7651,Giovanni,,a5df30c0-2816-4155-80f0-2f9c0a99d897,11746,,Inactive,,Knee,"{'channel_id': '1113708814823092224', 'rookie_year': '2024'}",manu,2001-01-26,,,,8D4990CB6B9F,giovanni,,,nfl,79,,,DET,IR,9999999.0,25336.0,Pitt Meadows Secondary (CAN),1509712.0,OL,#giovannimanu-NFL-DET-59,18072.0,59.0,,,Giovanni Manu,giovannimanu,,['OL'],,giovanni manu
[],1761023110076.0,,2.0,Diaby,270,ROLB,1.0,26.0,True,,Louisville,62a727ba-8ffd-40bd-bad7-f49bf6a2edf7,Yaya,,77491547-4a4b-4e38-86b3-9cfc65decbdf,10921,,Active,,,"{'channel_id': '1113708729955545088', 'rookie_year': '2023'}",diaby,1999-05-30,,,,27B6A33174B9,yaya,,,nfl,76,,,TB,,301.0,24277.0,North Clayton (GA),1222812.0,DL,#yayadiaby-NFL-TB-0,17098.0,0.0,,,Yaya Diaby,yayadiaby,,"['DL', 'LB']",,yaya diaby
[],1761345036076.0,,1.0,Guyton,322,OL,,24.0,True,,Oklahoma,c5ef57f0-4ab8-491c-8c39-3af7d085dde8,Tyler,,2d5b932f-9c6b-4c50-9550-f726f5dc521a,11657,,Active,,Lower Body,"{'channel_id': '1113708856401227776', 'rookie_year': '2024'}",guyton,2001-06-11,,,,40F99E85E11B,tyler,,,nfl,79,,,DAL,Questionable,9999999.0,25004.0,Manor (TX),1213862.0,OL,#tylerguyton-NFL-DAL-60,17741.0,60.0,,,Tyler Guyton,tylerguyton,,['OL'],,tyler guyton
[],,,5.0,Sunahara,242,LS,,29.0,True,,West Virginia,1f3d0803-dad7-42dd-b149-da0c65f5a87e,Rex,,b9416333-7e02-448b-9618-a5cceeb1b7d3,7498,,Active,,,"{'channel_id': '1116853399392878592', 'rookie_year': '2020'}",sunahara,1996-10-09,,,,16D24675AFCB,rex,,,nfl,78,,,CLE,,9999999.0,22472.0,Bay (OH),891125.0,LS,#rexsunahara-NFL-CLE-50,15170.0,50.0,,,Rex Sunahara,rexsunahara,,['LS'],33361.0,rex sunahara
[],1694547023116.0,,1.0,Pesefea,314,,,24.0,True,,Arizona State,1ce4a0f0-f4ca-11ed-a11d-f975d218b810,Tautala,,,11497,,Inactive,,Undisclosed,{'channel_id': '1116852696515608576'},pesefea,1999-05-24,,,,,tautala,,,nfl,75,,,,Questionable,9999999.0,,Foothill (CA),1161417.0,DL,#tautalapesefea-NFL-FA-53,17583.0,53.0,,,Tautala Pesefea,tautalapesefea,,['DL'],,tautala pesefea
[],1652223932434.0,,2.0,Green,245,,,24.0,True,,Mississippi State,2c73720a-702f-4f39-9b54-c4da9d9f632c,Farrod,,,7483,,Active,,,{'channel_id': '1116853396595277824'},green,1997-06-10,,,,,farrod,,3930097.0,nfl,75,,,,,9999999.0,22458.0,Wesson Attendance Center (MS),884103.0,TE,#farrodgreen-NFL-FA-86,14908.0,86.0,,,Farrod Green,farrodgreen,,['TE'],33214.0,farrod green
[],1615241449441.0,00-0031306,8.0,Bodine,308,,,29.0,False,,North Carolina,5b6c34e0-6b28-4c60-b31b-0aba6290c546,Russell,,,1884,,Inactive,,,,bodine,1992-06-30,,,9582.0,,russell,,16876.0,nfl,75,,,,,9999999.0,16104.0,Fork Union Military Academy (VA),,C,#russellbodine-NFL-FA-0,9444.0,0.0,,,Russell Bodine,russellbodine,,['OL'],27639.0,russell bodine
[],, 00-0035565,3.0,Bonner,295,,,25.0,True,,Notre Dame,bf4a641d-bdf6-4e62-bbe1-a74a956226ea,Jonathan,,,6660,,Active,,,{'channel_id': '1116853288084439040'},bonner,1996-06-17,,,,,jonathan,,3129292.0,nfl,76,,,,,9999999.0,21570.0,Parkway Central,,DE,#jonathanbonner-NFL-FA-96,14301.0,96.0,,,Jonathan Bonner,jonathanbonner,,['DL'],32592.0,jonathan bonner
[],1535991425434.0,00-0033313,5.0,Golden,205,,,28.0,True,,Penn State,ec7bdd76-8299-484b-a84b-057474f17af6,Malik,,,4781,,Active,,,{'channel_id': '1116853020714336256'},golden,1993-04-27,,,,,malik,,2979584.0,nfl,72,,,,,9999999.0,19324.0,Cheshire Academy (CT),,SS,#malikgolden-NFL-FA-39,12135.0,39.0,,,Malik Golden,malikgolden,,['DB'],30557.0,malik golden
[],,,5.0,Lewis,214,,,27.0,False,,Central Arkansas,af8f72c9-0e3f-4f10-b44d-0e5b6e04864b,Dezmin,,,2533,601648.0,Inactive,,,,lewis,1992-12-05,,,10607.0,,dezmin,,2567965.0,nfl,"6'4""",,,,,9999999.0,16993.0,North Mesquite,,WR,#dezminlewis-NFL-FA-13,10221.0,13.0,,,Dezmin Lewis,dezminlewis,,['WR'],28622.0,dezmin lewis
[],1634595059216.0,,3.0,Molchon,309,,,26.0,True,,Boise State,f48df73d-5d7f-4b84-868b-7cef4d77a282,John,,,7413,,Active,,,{'channel_id': '1116853384746369024'},molchon,1997-02-02,,,,,john,,3722375.0,nfl,77,,,,,9999999.0,22021.0,Faith Lutheran (NV),866217.0,G,#johnmolchon-NFL-FA-75,14672.0,75.0,,,John Molchon,johnmolchon,,['OL'],33275.0,john molchon
[],,,4.0,Dooley,300,,,27.0,True,,Texas-El Paso,3a179c49-9e71-4252-96ea-e143f7d5b564,Nick,,,4956,,Active,,,{'channel_id': '1116853045561393152'},dooley,1994-05-18,,,,,nick,,,nfl,80,,,,,9999999.0,19820.0,Scottsdale Christian Academy,,LS,#nickdooley-NFL-FA-0,12976.0,0.0,,,Nick Dooley,nickdooley,,['LS'],30968.0,nick dooley
[],,,1.0,Stingily,235,,,26.0,False,,Northern Illinois,bc9c88ad-a39a-406d-8a53-7e3b7a91ce0c,Cameron,,,2897,557467.0,Inactive,,,,stingily,1991-10-05,,,,,cameron,,2513377.0,nfl,"6'1""",,,,,9999999.0,17365.0,,,G,#cameronstingily-NFL-FA-30,11546.0,30.0,,,Cameron Stingily,cameronstingily,,['OL'],29042.0,cameron stingily
[],,,1.0,Davis,204,,,25.0,False,,South Florida,decf0d7c-29e2-4b58-9c79-6ff67194b735,Andre,,,2601,606976.0,Inactive,,,,davis,1993-09-01,,,,,andre,,2577480.0,nfl,"6'0""",,,,,9999999.0,17069.0,,,WR,#andredavis-NFL-FA-14,10591.0,14.0,,,Andre Davis,andredavis,,['WR'],28770.0,andre davis
[],1761312029344.0,,5.0,Herbert,236,QB,1.0,27.0,True,,Oregon,f0a8f8e3-b9e9-46ed-85e4-eec6452a8a44,Justin,,a25ff29c-18c3-4c85-ad26-9c8d82847a79,6797,,Active,,,"{'channel_id': '1113708694689837056', 'rookie_year': '2020'}",herbert,1998-03-10,,,,8959F596AE5D,justin,,4038941.0,nfl,78,,,LAC,,61.0,21681.0,Sheldon (OR),910562.0,QB,#justinherbert-NFL-LAC-10,14446.0,10.0,,,Justin Herbert,justinherbert,,['QB'],32676.0,justin herbert
[],,,5.0,Jones,245,,,28.0,True,,"Miami, O.",61306d7b-7a04-4509-b954-d43a4e288ccf,J.T.,,,8091,,Active,,,{'channel_id': '1116853465398640640'},jones,1993-11-12,,,,,jt,,,nfl,75,,,PIT,,,,Miller Grove (GA),,DE,#jtjones-NFL-PIT-40,,40.0,,,J.T. Jones,jtjones,,['DL'],,jt jones
[],1688747127015.0,00-0027103,14.0,Huber,210,,,37.0,True,,Cincinnati,d14302ef-0224-4c92-961a-6d10452936ff,Kevin,,,353,,Active,,,{'channel_id': '1116852873020309504'},huber,1985-07-16,,,,,kevin,,12669.0,nfl,73,,,,,9999999.0,8433.0,Archbishop McNicholas (OH),285188.0,P,#kevinhuber-NFL-FA-10,7087.0,10.0,,,Kevin Huber,kevinhuber,,['P'],9406.0,kevin huber
[],1728462620974.0,,4.0,Mims,207,,,26.0,True,,Baylor,adfc13b3-1eb6-49f3-9ba6-d4d87fd13685,Denzel,,,6849,,Active,,,"{'channel_id': '1113708892702928897', 'rookie_year': '2020'}",mims,1997-10-10,,,,F155AABA6580,denzel,,4035403.0,nfl,75,,,,,607.0,21741.0,Daingerfield (TX),934331.0,WR,#denzelmims-NFL-FA-83,14539.0,83.0,,,Denzel Mims,denzelmims,,['WR'],32729.0,denzel mims
[],1753135527917.0,,1.0,Hale,203,,,27.0,True,,Oklahoma State,c0f5daf0-5505-11ef-b7e3-6370a6e73976,Alex,,9b175c25-d47b-4f75-8d9d-6bc7e38100a7,12438,,Active,,Eye,"{'channel_id': '1127031433672540160', 'rookie_year': '2024'}",hale,1998-07-03,,,,55BB6423ADA4,alex,,,nfl,73,,,,Questionable,371.0,,St. Edwards,1125643.0,K,#alexhale-NFL-FA-16,18429.0,16.0,,,Alex Hale,alexhale,,['K'],,alex hale
[],,,6.0,McDonald,229,,,30.0,False,,"California, Pa.",6c6b0866-af70-4c66-90db-d6637268e22a,Dewey,,,1969,694750.0,Inactive,,,,mcdonald,1990-06-10,,,,,dewey,,17078.0,nfl,"6'0""",,,,,9999999.0,16230.0,Jefferson (WV),,LB,#deweymcdonald-NFL-FA-41,9993.0,41.0,,,Dewey McDonald,deweymcdonald,,"['DB', 'LB']",27908.0,dewey mcdonald
[],1613169623821.0,00-0032689,6.0,Vander Laan,244,,,29.0,True,,Ferris State,1532328d-614e-4cd6-a43f-ff56073e2ff2,Jason,,,3774,756569.0,Inactive,,,{'channel_id': '1116852906138533888'},vanderlaan,1992-09-22,,,,,jason,,3057863.0,nfl,75,,,,,1099.0,18587.0,Chicago Christian (IL),,TE,#jasonvanderlaan-NFL-FA-86,11585.0,86.0,,,Jason Vander Laan,jasonvanderlaan,,['TE'],29806.0,jason vander laan
[],1758757511931.0,,0.0,Banks,218,,,23.0,True,,Nebraska,f18e7f90-254e-11f0-bbb1-dfff98110c96,Jahmal,,4bc8b759-2698-453f-b661-2c6207297511,13041,,Active,,Undisclosed,"{'channel_id': '1223104499724320768', 'rookie_year': '2025'}",banks,2001-10-02,,,,BBDE193E2A78B801,jahmal,,,nfl,75,,,,Sus,597.0,,St. Frances (DC),,WR,#jahmalbanks-NFL-FA-86,18900.0,86.0,,,Jahmal Banks,jahmalbanks,,['WR'],,jahmal banks
[],1754967614365.0,00-0033300,8.0,McDermott,305,,,32.0,True,,UCLA,6993aad2-269c-4211-bee7-2fcd324288c5,Conor,,84c9be38-544a-47cf-9579-209198abd9e7,4258,,Active,,,"{'channel_id': '1116852942087913472', 'rookie_year': '2017'}",mcdermott,1992-10-19,,,,7D7911A895F6,conor,,2971584.0,nfl,80,,,,,9999999.0,19104.0,The Ensworth School (TN),691042.0,OL,#conormcdermott-NFL-FA-68,11810.0,68.0,,,Conor McDermott,conormcdermott,,['OL'],30324.0,conor mcdermott
[],1533677750268.0,,8.0,Supernaw,248,,,30.0,False,,Ouachita Baptist,01525a87-f769-4821-bb6b-ae7116b3e816,Phillip,,,1787,616339.0,Inactive,,,,supernaw,1990-01-30,,,,,phillip,,15257.0,nfl,"6'5""",,,,,9999999.0,15937.0,James E. Taylor (TX),,TE,#phillipsupernaw-NFL-FA-89,8300.0,89.0,,,Phillip Supernaw,phillipsupernaw,,['TE'],26497.0,phillip supernaw
[],,,1.0,Stangby,185,,,28.0,False,,Ottawa (KS),2e4308b9-4ead-4fcd-9e03-32503c3db1dc,Joshua,,,2912,870350.0,Inactive,,,,stangby,1990-09-24,,,,,joshua,,3893002.0,nfl,"5'11""",,,,,9999999.0,17380.0,,,WR,#joshuastangby-NFL-FA-14,10783.0,14.0,,,Joshua Stangby,joshuastangby,,['WR'],28829.0,joshua stangby
[],1753850427655.0, 00-0035297,6.0,Harmon,215,,,28.0,True,,North Carolina State,d3cc6f89-56d8-45e9-87f0-3a1a56f97bc6,Kelvin,,8ca5a766-34d6-4240-bee3-5df11bb21e20,5884,920809.0,Active,,,"{'channel_id': '1116853172808187904', 'rookie_year': '2019'}",harmon,1996-12-15,,,13943.0,D3CF09C24688,kelvin,,4036163.0,nfl,74,,,,,999.0,20789.0,Palmyra (NJ),920809.0,WR,#kelvinharmon-NFL-FA-84,13428.0,84.0,,,Kelvin Harmon,kelvinharmon,,['WR'],32038.0,kelvin harmon
[],1631672406459.0,00-0033900,5.0,Melifonwu,224,,,27.0,True,,Connecticut,3c151ffc-4fd3-4785-96e0-3a257e99706a,Obi,,,4120,692304.0,Active,,Undisclosed,{'channel_id': '1116852927508512768'},melifonwu,1994-04-05,,,12259.0,,obi,,2974247.0,nfl,76,,,,Questionable,9999999.0,18966.0,Grafton (MA),692304.0,DB,#obimelifonwu-NFL-FA-0,12002.0,0.0,,,Obi Melifonwu,obimelifonwu,,['DB'],30169.0,obi melifonwu
[],1761013208899.0,00-0034867,7.0,Turner,202,,,29.0,True,,Illinois,82a7e1ff-019a-4f4b-aeb6-c41420e44891,Malik,,7025d236-2255-446e-9d9e-07ff54bb4680,5781,830686.0,Active,,,"{'channel_id': '1116853162595057664', 'rookie_year': '2018'}",turner,1996-01-30,,,13906.0,D7CA2E5339B7,malik,,3115928.0,nfl,74,,,SF,,311.0,20684.0,Sacred Heart-Griffin (IL),830686.0,WR,#malikturner-NFL-SF-81,13378.0,81.0,,,Malik Turner,malikturner,,['WR'],31777.0,malik turner
[],,,0.0,Williams,285,,,,True,,Buffalo,4fe29bd0-0c9b-11ef-8859-155fa89ebebe,Daymond,,,12349,,Active,,,"{'channel_id': '1113708729167015936', 'rookie_year': ''}",williams,,,,,,daymond,,,nfl,75,,,,,9999999.0,,Cedar Ridge (TX),,DT,#daymondwilliams-NFL-FA,,,,,Daymond Williams,daymondwilliams,,['DL'],,daymond williams
[],1547004035697.0,,0.0,Koetter,,,,,False,,,,Dirk,,,3099,,Inactive,,,,koetter,,,,9347.0,,dirk,,,nfl,,,,,,9999999.0,17849.0,,,,#dirkkoetter-NFL-FA-0,,0.0,,,Dirk Koetter,dirkkoetter,,,,dirk koetter
