playerName,playerID,slug,positionID,rookie,heightFeet,heightInches,seasonsExperience,pickRound,pickNum,isFeatured,isStartSitFeatured,isTrending,isDevyReturningToSchool,isDevyYearDecrement,oneQBValues,superflexValues,teamLongName,birthday,draftYear,byeWeek,injury,high_school,team_abbr,first_name,birth_city,practice_participation,swish_id,team,injury_body_part,metadata,active,opta_id,news_updated,injury_start_date,stats_id,depth_chart_position,status,rotoworld_id,number,gsis_id,last_name,pandascore_id,full_name,birth_date,age,team_changed_at,search_rank,search_last_name,birth_state,hashtag,college,competitions,player_id,depth_chart_order,injury_notes,fantasy_positions,practice_description,weight,yahoo_id,search_first_name,birth_country,oddsjam_id,sportradar_id,years_exp,position,rotowire_id,height,search_full_name,espn_id,sport,fantasy_data_id,injury_status,norm_name
Malik Washington,1623,malik-washington-1623,3,False,5,8,1,6,8,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -9, 'positionalTrend': -6, 'overall7DayTrend': -7, 'positional7DayTrend': -4, 'kept': 8263, 'traded': 7775, 'cut': 6590, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2010, 'rank': 276, 'positionalRank': 97, 'history': [], 'overallTier': 18, 'positionalTier': 23}, 'tepp': {'value': 2010, 'rank': 280, 'positionalRank': 97, 'history': [], 'overallTier': 16, 'positionalTier': 23}, 'teppp': {'value': 2010, 'rank': 286, 'positionalRank': 97, 'history': [], 'overallTier': 18, 'positionalTier': 23}, 'rawLiquidity': 0.0, 'stdLiquidity': 6.0, 'tradeCount': 8, 'value': 2010, 'rank': 270, 'positionalRank': 97, 'history': [], 'overallTier': 15, 'positionalTier': 23}","{'startSitValue': 0, 'overallTrend': -10, 'positionalTrend': -5, 'overall7DayTrend': -8, 'positional7DayTrend': -3, 'kept': 8995, 'traded': 8711, 'cut': 7270, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1715, 'rank': 292, 'positionalRank': 100, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 1715, 'rank': 295, 'positionalRank': 100, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'teppp': {'value': 1715, 'rank': 305, 'positionalRank': 100, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 8.0, 'tradeCount': 26, 'value': 1715, 'rank': 284, 'positionalRank': 100, 'history': [], 'overallTier': 19, 'positionalTier': 19}",Miami Dolphins,978584400,2024,12.0,{'injuryCode': 1},Parkview (GA),,Malik,,,1173255.0,MIA,,"{'channel_id': '1113708740332253184', 'rookie_year': '2024'}",True,,1736195706587.0,,,SWR,Active,,6.0,,Washington,,Malik Washington,2001-01-04,24.0,,318.0,washington,,#malikwashington-NFL-MIA-6,Virginia,[],11610,4.0,,['WR'],,195,,malik,,9903272B9049,d7f4fd2c-ba4f-49ca-bd92-443a506e9eb4,1.0,WR,17863.0,68,malikwashington,,nfl,,,malik washington
AJ Barner,1629,aj-barner-1629,4,False,6,6,1,4,21,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 50, 'positionalTrend': 9, 'overall7DayTrend': 5, 'positional7DayTrend': 1, 'kept': 5550, 'traded': 5110, 'cut': 3880, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2211, 'rank': 253, 'positionalRank': 39, 'history': [], 'overallTier': 18, 'positionalTier': 11}, 'tepp': {'value': 2472, 'rank': 239, 'positionalRank': 39, 'history': [], 'overallTier': 14, 'positionalTier': 11}, 'teppp': {'value': 2734, 'rank': 222, 'positionalRank': 39, 'history': [], 'overallTier': 17, 'positionalTier': 10}, 'rawLiquidity': 0.0, 'stdLiquidity': 9.0, 'tradeCount': 12, 'value': 1832, 'rank': 291, 'positionalRank': 39, 'history': [], 'overallTier': 15, 'positionalTier': 11}","{'startSitValue': 0, 'overallTrend': 70, 'positionalTrend': 10, 'overall7DayTrend': -1, 'positional7DayTrend': 0, 'kept': 6032, 'traded': 5633, 'cut': 4391, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2059, 'rank': 247, 'positionalRank': 39, 'history': [], 'overallTier': 15, 'positionalTier': 12}, 'tepp': {'value': 2306, 'rank': 221, 'positionalRank': 39, 'history': [], 'overallTier': 18, 'positionalTier': 12}, 'teppp': {'value': 2553, 'rank': 203, 'positionalRank': 39, 'history': [], 'overallTier': 17, 'positionalTier': 12}, 'rawLiquidity': 0.0, 'stdLiquidity': 13.0, 'tradeCount': 40, 'value': 1697, 'rank': 285, 'positionalRank': 39, 'history': [], 'overallTier': 19, 'positionalTier': 12}",Seattle Seahawks,1020398400,2024,8.0,{'injuryCode': 1},Aurora (OH),,AJ,,,1229503.0,SEA,,"{'channel_id': '1113708726197448704', 'rookie_year': '2024'}",True,,1753099223071.0,,,TE,Active,,88.0,,Barner,,AJ Barner,2002-05-03,23.0,,331.0,barner,,#ajbarner-NFL-SEA-88,Michigan,[],11603,2.0,,['TE'],,251,,aj,,C8EAB5A7513D,e96127b4-d381-43d4-b0ae-8790c706756f,1.0,TE,17811.0,78,ajbarner,,nfl,,,aj barner
Jimmy Horn,1824,jimmy-horn-1824,3,True,5,8,0,6,32,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': -2, 'rookieTrend': 0, 'rookiePositionalTrend': 0, 'overall7DayTrend': -2, 'positional7DayTrend': -2, 'kept': 1406, 'traded': 864, 'cut': 778, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1896, 'rank': 287, 'positionalRank': 102, 'rookieRank': 56, 'rookiePositionalRank': 21, 'history': [], 'overallTier': 18, 'positionalTier': 24, 'rookieTier': 16, 'rookiePositionalTier': 7}, 'tepp': {'value': 1896, 'rank': 290, 'positionalRank': 102, 'rookieRank': 56, 'rookiePositionalRank': 21, 'history': [], 'overallTier': 16, 'positionalTier': 24, 'rookieTier': 14, 'rookiePositionalTier': 7}, 'teppp': {'value': 1896, 'rank': 299, 'positionalRank': 102, 'rookieRank': 57, 'rookiePositionalRank': 21, 'history': [], 'overallTier': 18, 'positionalTier': 24, 'rookieTier': 16, 'rookiePositionalTier': 7}, 'rawLiquidity': 0.0, 'stdLiquidity': 9.0, 'tradeCount': 12, 'value': 1896, 'rank': 279, 'positionalRank': 102, 'rookieRank': 55, 'rookiePositionalRank': 21, 'history': [], 'overallTier': 15, 'positionalTier': 24, 'rookieTier': 15, 'rookiePositionalTier': 7}","{'startSitValue': 0, 'overallTrend': -5, 'positionalTrend': -2, 'rookieTrend': -1, 'rookiePositionalTrend': 0, 'overall7DayTrend': -3, 'positional7DayTrend': -1, 'kept': 1549, 'traded': 1007, 'cut': 898, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1685, 'rank': 293, 'positionalRank': 101, 'rookieRank': 59, 'rookiePositionalRank': 21, 'history': [], 'overallTier': 15, 'positionalTier': 19, 'rookieTier': 15, 'rookiePositionalTier': 6}, 'tepp': {'value': 1685, 'rank': 297, 'positionalRank': 101, 'rookieRank': 59, 'rookiePositionalRank': 21, 'history': [], 'overallTier': 18, 'positionalTier': 19, 'rookieTier': 14, 'rookiePositionalTier': 6}, 'teppp': {'value': 1685, 'rank': 307, 'positionalRank': 101, 'rookieRank': 60, 'rookiePositionalRank': 21, 'history': [], 'overallTier': 18, 'positionalTier': 19, 'rookieTier': 13, 'rookiePositionalTier': 6}, 'rawLiquidity': 0.0, 'stdLiquidity': 7.0, 'tradeCount': 21, 'value': 1685, 'rank': 286, 'positionalRank': 101, 'rookieRank': 58, 'rookiePositionalRank': 21, 'history': [], 'overallTier': 19, 'positionalTier': 19, 'rookieTier': 15, 'rookiePositionalTier': 6}",Carolina Panthers,1031803200,2025,14.0,{'injuryCode': 1},Seminole (FL),,Jimmy,,,,CAR,,"{'channel_id': '1221987121066160128', 'rookie_year': '0', 'source_id': '9815a22c-f1f6-43a9-b8f3-cae3b5d72850'}",True,,1753910434395.0,,,SWR,Active,,15.0,,Horn,,Jimmy Horn,2002-09-12,22.0,,321.0,horn,,#jimmyhorn-NFL-CAR-15,Colorado,[],12523,8.0,,['WR'],,174,,jimmy,,B08CF75417019210,f15872a6-7bc1-41e4-a2cd-0a2fbc432bf7,0.0,WR,18569.0,68,jimmyhorn,,nfl,,,jimmy horn
Chimere Dike,1814,chimere-dike-1814,3,True,6,1,0,4,1,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -13, 'positionalTrend': -8, 'rookieTrend': -4, 'rookiePositionalTrend': -3, 'overall7DayTrend': -14, 'positional7DayTrend': -8, 'kept': 1823, 'traded': 1335, 'cut': 1088, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1884, 'rank': 291, 'positionalRank': 105, 'rookieRank': 57, 'rookiePositionalRank': 22, 'history': [], 'overallTier': 18, 'positionalTier': 24, 'rookieTier': 16, 'rookiePositionalTier': 7}, 'tepp': {'value': 1884, 'rank': 294, 'positionalRank': 105, 'rookieRank': 57, 'rookiePositionalRank': 22, 'history': [], 'overallTier': 16, 'positionalTier': 24, 'rookieTier': 14, 'rookiePositionalTier': 7}, 'teppp': {'value': 1884, 'rank': 304, 'positionalRank': 105, 'rookieRank': 58, 'rookiePositionalRank': 22, 'history': [], 'overallTier': 18, 'positionalTier': 24, 'rookieTier': 16, 'rookiePositionalTier': 7}, 'rawLiquidity': 0.0, 'stdLiquidity': 9.0, 'tradeCount': 13, 'value': 1884, 'rank': 283, 'positionalRank': 105, 'rookieRank': 56, 'rookiePositionalRank': 22, 'history': [], 'overallTier': 15, 'positionalTier': 24, 'rookieTier': 15, 'rookiePositionalTier': 7}","{'startSitValue': 0, 'overallTrend': -11, 'positionalTrend': -6, 'rookieTrend': -4, 'rookiePositionalTrend': -3, 'overall7DayTrend': -19, 'positional7DayTrend': -10, 'kept': 1917, 'traded': 1422, 'cut': 1196, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1679, 'rank': 294, 'positionalRank': 102, 'rookieRank': 60, 'rookiePositionalRank': 22, 'history': [], 'overallTier': 15, 'positionalTier': 19, 'rookieTier': 15, 'rookiePositionalTier': 6}, 'tepp': {'value': 1679, 'rank': 300, 'positionalRank': 102, 'rookieRank': 60, 'rookiePositionalRank': 22, 'history': [], 'overallTier': 18, 'positionalTier': 19, 'rookieTier': 14, 'rookiePositionalTier': 6}, 'teppp': {'value': 1679, 'rank': 308, 'positionalRank': 102, 'rookieRank': 61, 'rookiePositionalRank': 22, 'history': [], 'overallTier': 18, 'positionalTier': 19, 'rookieTier': 13, 'rookiePositionalTier': 6}, 'rawLiquidity': 0.0, 'stdLiquidity': 7.0, 'tradeCount': 22, 'value': 1679, 'rank': 287, 'positionalRank': 102, 'rookieRank': 59, 'rookiePositionalRank': 22, 'history': [], 'overallTier': 19, 'positionalTier': 19, 'rookieTier': 15, 'rookiePositionalTier': 6}",Tennessee Titans,1008306000,2025,10.0,{'injuryCode': 1},Waukesha North (WI),,Chimere,,,,TEN,,"{'channel_id': '1221926708928589824', 'rookie_year': '0', 'source_id': 'e3bbf093-6abe-491d-94f5-77b60900af0a'}",True,,1750186226854.0,,,SWR,Active,,17.0,,Dike,,Chimere Dike,2001-12-14,23.0,,314.0,dike,,#chimeredike-NFL-TEN-17,Florida,[],12540,4.0,,['WR'],,196,,chimere,,C6579D4137A0E934,1e95c7fc-ecf7-4fcb-82d8-d77e2b6872d5,0.0,WR,18641.0,73,chimeredike,,nfl,,,chimere dike
Jalen Nailor,1245,jalen-nailor-1245,3,False,5,11,3,6,12,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 12, 'positionalTrend': 6, 'overall7DayTrend': 11, 'positional7DayTrend': 4, 'kept': 7391, 'traded': 7006, 'cut': 7617, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1893, 'rank': 288, 'positionalRank': 103, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'tepp': {'value': 1893, 'rank': 291, 'positionalRank': 103, 'history': [], 'overallTier': 16, 'positionalTier': 24}, 'teppp': {'value': 1893, 'rank': 300, 'positionalRank': 103, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 8.0, 'tradeCount': 11, 'value': 1893, 'rank': 280, 'positionalRank': 103, 'history': [], 'overallTier': 15, 'positionalTier': 24}","{'startSitValue': 0, 'overallTrend': 18, 'positionalTrend': 8, 'overall7DayTrend': 6, 'positional7DayTrend': 3, 'kept': 9959, 'traded': 9642, 'cut': 9976, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1665, 'rank': 296, 'positionalRank': 103, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 1665, 'rank': 305, 'positionalRank': 103, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'teppp': {'value': 1665, 'rank': 310, 'positionalRank': 103, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 5.0, 'tradeCount': 15, 'value': 1665, 'rank': 289, 'positionalRank': 103, 'history': [], 'overallTier': 19, 'positionalTier': 19}",Minnesota Vikings,920350800,2022,6.0,{'injuryCode': 1},Bishop Gorman (NV),,Jalen,,,1126817.0,MIN,,"{'channel_id': '1113708708027723776', 'rookie_year': '2022'}",True,,1754454941863.0,,,SWR,Active,,1.0,,Nailor,,Jalen Nailor,1999-03-02,26.0,,306.0,nailor,,#jalennailor-NFL-MIN-1,Michigan State,[],8180,3.0,,['WR'],,190,,jalen,,FB45C9495D2B,3f9e3634-54d7-46a4-bf26-67274500c907,3.0,WR,16025.0,71,jalennailor,,nfl,,,jalen nailor
Jermaine Burton,1603,jermaine-burton-1603,3,False,6,0,1,3,16,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 7, 'positionalTrend': 3, 'overall7DayTrend': 2, 'positional7DayTrend': 2, 'kept': 10034, 'traded': 9890, 'cut': 7463, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1897, 'rank': 286, 'positionalRank': 101, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'tepp': {'value': 1897, 'rank': 289, 'positionalRank': 101, 'history': [], 'overallTier': 16, 'positionalTier': 24}, 'teppp': {'value': 1897, 'rank': 298, 'positionalRank': 101, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 11.0, 'tradeCount': 16, 'value': 1897, 'rank': 278, 'positionalRank': 101, 'history': [], 'overallTier': 15, 'positionalTier': 24}","{'startSitValue': 0, 'overallTrend': 7, 'positionalTrend': 2, 'overall7DayTrend': -4, 'positional7DayTrend': -3, 'kept': 11152, 'traded': 11254, 'cut': 8348, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1663, 'rank': 297, 'positionalRank': 104, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 1663, 'rank': 306, 'positionalRank': 104, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'teppp': {'value': 1663, 'rank': 311, 'positionalRank': 104, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 10.0, 'tradeCount': 30, 'value': 1663, 'rank': 290, 'positionalRank': 104, 'history': [], 'overallTier': 19, 'positionalTier': 19}",Cincinnati Bengals,993704400,2024,10.0,{'injuryCode': 1},Calabasas (CA),,Jermaine,,,1218631.0,CIN,,"{'channel_id': '1113708808296755200', 'rookie_year': '2024'}",True,,1754237406250.0,,,LWR,Active,,81.0,,Burton,,Jermaine Burton,2001-06-28,24.0,,300.0,burton,,#jermaineburton-NFL-CIN-81,Alabama,[],11640,4.0,,['WR'],,204,,jermaine,,1EF627E18258,dc363b05-4551-4cb0-9bfc-ba462cb1cd5b,1.0,WR,17738.0,72,jermaineburton,,nfl,,,jermaine burton
Gunnar Helm,1805,gunnar-helm-1805,4,True,6,5,0,4,18,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -9, 'positionalTrend': -1, 'rookieTrend': -1, 'rookiePositionalTrend': 0, 'overall7DayTrend': -6, 'positional7DayTrend': -1, 'kept': 1981, 'traded': 2156, 'cut': 1355, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2204, 'rank': 254, 'positionalRank': 40, 'rookieRank': 49, 'rookiePositionalRank': 8, 'history': [], 'overallTier': 18, 'positionalTier': 11, 'rookieTier': 14, 'rookiePositionalTier': 2}, 'tepp': {'value': 2465, 'rank': 242, 'positionalRank': 40, 'rookieRank': 45, 'rookiePositionalRank': 8, 'history': [], 'overallTier': 14, 'positionalTier': 11, 'rookieTier': 10, 'rookiePositionalTier': 2}, 'teppp': {'value': 2726, 'rank': 223, 'positionalRank': 40, 'rookieRank': 39, 'rookiePositionalRank': 8, 'history': [], 'overallTier': 17, 'positionalTier': 10, 'rookieTier': 10, 'rookiePositionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 5.0, 'tradeCount': 7, 'value': 1825, 'rank': 293, 'positionalRank': 40, 'rookieRank': 58, 'rookiePositionalRank': 8, 'history': [], 'overallTier': 15, 'positionalTier': 11, 'rookieTier': 15, 'rookiePositionalTier': 2}","{'startSitValue': 0, 'overallTrend': -5, 'positionalTrend': -1, 'rookieTrend': -1, 'rookiePositionalTrend': 0, 'overall7DayTrend': -5, 'positional7DayTrend': 0, 'kept': 2134, 'traded': 2334, 'cut': 1531, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 2007, 'rank': 253, 'positionalRank': 40, 'rookieRank': 50, 'rookiePositionalRank': 8, 'history': [], 'overallTier': 15, 'positionalTier': 12, 'rookieTier': 13, 'rookiePositionalTier': 2}, 'tepp': {'value': 2250, 'rank': 230, 'positionalRank': 40, 'rookieRank': 42, 'rookiePositionalRank': 8, 'history': [], 'overallTier': 18, 'positionalTier': 12, 'rookieTier': 10, 'rookiePositionalTier': 2}, 'teppp': {'value': 2493, 'rank': 213, 'positionalRank': 40, 'rookieRank': 35, 'rookiePositionalRank': 8, 'history': [], 'overallTier': 17, 'positionalTier': 12, 'rookieTier': 8, 'rookiePositionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 4.0, 'tradeCount': 11, 'value': 1646, 'rank': 292, 'positionalRank': 40, 'rookieRank': 60, 'rookiePositionalRank': 8, 'history': [], 'overallTier': 19, 'positionalTier': 12, 'rookieTier': 15, 'rookiePositionalTier': 2}",Tennessee Titans,1031284800,2025,10.0,{'injuryCode': 1},Cherry Creek (CO),,Gunnar,,,,TEN,,"{'channel_id': '1221926711134793728', 'rookie_year': '0', 'source_id': '231e3d24-a5eb-42d3-9cae-b1a2f92a86c9'}",True,,1754533236100.0,,,TE,Active,,84.0,,Helm,,Gunnar Helm,2002-09-06,22.0,,434.0,helm,,#gunnarhelm-NFL-TEN-84,Texas,[],12502,3.0,,['TE'],,241,,gunnar,,66B28B7BD1BA0685,beb69cba-f240-43ed-88d3-50d066cf55d4,0.0,TE,18503.0,77,gunnarhelm,,nfl,,,gunnar helm
Darius Slayton,77,darius-slayton-77,3,False,6,1,6,5,33,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': -1, 'overall7DayTrend': -8, 'positional7DayTrend': -5, 'kept': 15871, 'traded': 16003, 'cut': 16377, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1825, 'rank': 300, 'positionalRank': 109, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'tepp': {'value': 1825, 'rank': 306, 'positionalRank': 109, 'history': [], 'overallTier': 16, 'positionalTier': 24}, 'teppp': {'value': 1825, 'rank': 312, 'positionalRank': 109, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 9.0, 'tradeCount': 12, 'value': 1825, 'rank': 292, 'positionalRank': 109, 'history': [], 'overallTier': 15, 'positionalTier': 24}","{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': -1, 'overall7DayTrend': -1, 'positional7DayTrend': -1, 'kept': 21931, 'traded': 22180, 'cut': 22407, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1645, 'rank': 300, 'positionalRank': 105, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 1645, 'rank': 308, 'positionalRank': 105, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'teppp': {'value': 1645, 'rank': 313, 'positionalRank': 105, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 7.0, 'tradeCount': 21, 'value': 1645, 'rank': 293, 'positionalRank': 105, 'history': [], 'overallTier': 19, 'positionalTier': 19}",New York Giants,853045200,2019,14.0,{'injuryCode': 1},Greater Atlanta Christian (GA),,Darius,,,880557.0,NYG,,"{'channel_id': '1113708676910182401', 'rookie_year': '2019'}",True,,1750492550345.0,,880557.0,RWR,Active,14258.0,18.0, 00-0035535,Slayton,,Darius Slayton,1997-01-12,28.0,,243.0,slayton,,#dariusslayton-NFL-NYG-18,Auburn,[],6149,3.0,,['WR'],,198,32003.0,darius,,64C58E059552,82ed30a5-54a8-4ed0-b040-99c3a78fb055,6.0,WR,13522.0,73,dariusslayton,3916945.0,nfl,20943.0,,darius slayton
Jalin Hyatt,1399,jalin-hyatt-1399,3,False,6,0,2,3,10,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -2, 'positionalTrend': -4, 'overall7DayTrend': -9, 'positional7DayTrend': -7, 'kept': 11130, 'traded': 11480, 'cut': 10456, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1870, 'rank': 292, 'positionalRank': 106, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'tepp': {'value': 1870, 'rank': 296, 'positionalRank': 106, 'history': [], 'overallTier': 16, 'positionalTier': 24}, 'teppp': {'value': 1870, 'rank': 305, 'positionalRank': 106, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 4.0, 'tradeCount': 5, 'value': 1870, 'rank': 284, 'positionalRank': 106, 'history': [], 'overallTier': 15, 'positionalTier': 24}","{'startSitValue': 0, 'overallTrend': -9, 'positionalTrend': -4, 'overall7DayTrend': -6, 'positional7DayTrend': -4, 'kept': 18052, 'traded': 18380, 'cut': 16249, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1632, 'rank': 301, 'positionalRank': 106, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 1632, 'rank': 309, 'positionalRank': 106, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'teppp': {'value': 1632, 'rank': 314, 'positionalRank': 106, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 4.0, 'tradeCount': 11, 'value': 1632, 'rank': 294, 'positionalRank': 106, 'history': [], 'overallTier': 19, 'positionalTier': 19}",New York Giants,1001394000,2023,14.0,{'injuryCode': 1},Dutch Fork (SC),,Jalin,,,1232892.0,NYG,,"{'channel_id': '1113708681423253504', 'rookie_year': '2023'}",True,,1754071249413.0,,,RWR,Active,,13.0,,Hyatt,,Jalin Hyatt,2001-09-25,23.0,,458.0,hyatt,,#jalinhyatt-NFL-NYG-13,Tennessee,[],9497,4.0,,['WR'],,185,,jalin,,35D2FA24A6CC,e5f9d339-a89f-4e47-9a84-b89f14550c05,2.0,WR,16714.0,72,jalinhyatt,,nfl,,,jalin hyatt
Devaughn Vele,1643,devaughn-vele-1643,3,False,6,5,1,7,15,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': 2, 'positional7DayTrend': 0, 'kept': 4801, 'traded': 4310, 'cut': 3610, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1808, 'rank': 305, 'positionalRank': 112, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'tepp': {'value': 1808, 'rank': 311, 'positionalRank': 112, 'history': [], 'overallTier': 16, 'positionalTier': 24}, 'teppp': {'value': 1808, 'rank': 317, 'positionalRank': 112, 'history': [], 'overallTier': 18, 'positionalTier': 24}, 'rawLiquidity': 0.0, 'stdLiquidity': 4.0, 'tradeCount': 6, 'value': 1808, 'rank': 298, 'positionalRank': 112, 'history': [], 'overallTier': 15, 'positionalTier': 24}","{'startSitValue': 0, 'overallTrend': 8, 'positionalTrend': 2, 'overall7DayTrend': 12, 'positional7DayTrend': 4, 'kept': 5606, 'traded': 5209, 'cut': 4354, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 1612, 'rank': 303, 'positionalRank': 107, 'history': [], 'overallTier': 15, 'positionalTier': 19}, 'tepp': {'value': 1612, 'rank': 311, 'positionalRank': 107, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'teppp': {'value': 1612, 'rank': 317, 'positionalRank': 107, 'history': [], 'overallTier': 18, 'positionalTier': 19}, 'rawLiquidity': 0.0, 'stdLiquidity': 7.0, 'tradeCount': 21, 'value': 1612, 'rank': 296, 'positionalRank': 107, 'history': [], 'overallTier': 19, 'positionalTier': 19}",Denver Broncos,881902800,2024,12.0,{'injuryCode': 1},Rancho Bernardo (CA),,Devaughn,,,1164788.0,DEN,,"{'channel_id': '1113708823673073665', 'rookie_year': '2024'}",True,,1754008243490.0,,,SWR,Active,,17.0,,Vele,,Devaughn Vele,1997-12-12,27.0,,310.0,vele,,#devaughnvele-NFL-DEN-17,Utah,[],11834,5.0,,['WR'],,210,,devaughn,,970DF4A52761,2a638f35-a80a-46db-9722-12b49d45ab52,1.0,WR,17975.0,77,devaughnvele,,nfl,,,devaughn vele
